Verb,Accepted,AcceptedCount,AcceptedPattern,PrimaryDomain,OtherDomains,SoftAccepted,SoftAcceptedCount,SoftPattern,SoftPrimaryDomain,SoftOtherDomains,score_Kn,score_Cm,score_Ap,score_An,score_Sn,score_Ev,cal_score_Kn,thr_Kn,meets_thr_Kn,cal_score_Cm,thr_Cm,meets_thr_Cm,cal_score_Ap,thr_Ap,meets_thr_Ap,cal_score_An,thr_An,meets_thr_An,cal_score_Sn,thr_Sn,meets_thr_Sn,cal_score_Ev,thr_Ev,meets_thr_Ev,accept_Kn,accept_Cm,accept_Ap,accept_An,accept_Sn,accept_Ev
shatter,False,0,000000,,,True,1,000100,An,,0.366,0.158,0.241,0.64,0.425,0.082,0.366333,0.840314,0,0.158314,0.717277,0,0.240669,0.591623,0,0.639706,0.657068,0,0.424937,0.643979,0,0.082151,0.743455,0,0,0,0,0,0,0
shave,True,1,000010,Sn,,True,2,100010,Sn,Kn,0.767,0.372,0.138,0.026,0.834,0.062,0.766823,0.840314,0,0.372098,0.717277,0,0.138089,0.591623,0,0.026111,0.657068,0,0.833775,0.643979,1,0.061668,0.743455,0,0,0,0,0,1,0
shear,True,1,001000,Ap,,True,1,001000,Ap,,0.187,0.026,0.901,0.474,0.338,0.232,0.187332,0.840314,0,0.025786,0.717277,0,0.900967,0.591623,1,0.474247,0.657068,0,0.338089,0.643979,0,0.231906,0.743455,0,0,0,1,0,0,0
shed,True,1,001000,Ap,,True,1,001000,Ap,,0.572,0.138,0.994,0.347,0.264,0.07,0.572427,0.840314,0,0.138276,0.717277,0,0.994405,0.591623,1,0.346689,0.657068,0,0.264085,0.643979,0,0.069843,0.743455,0,0,0,1,0,0,0
shield,False,0,000000,,,True,1,000010,Sn,,0.065,0.459,0.337,0.164,0.578,0.168,0.064762,0.840314,0,0.458946,0.717277,0,0.336842,0.591623,0,0.164136,0.657068,0,0.578431,0.643979,0,0.167559,0.743455,0,0,0,0,0,0,0
shift,True,1,000100,An,,True,2,010100,An,Cm,0.543,0.623,0.394,0.986,0.327,0.073,0.543111,0.840314,0,0.623046,0.717277,0,0.394048,0.591623,0,0.985553,0.657068,1,0.327007,0.643979,0,0.073114,0.743455,0,0,0,0,1,0,0
shine,False,0,000000,,,True,1,100000,Kn,,0.736,0.437,0.251,0.334,0.167,0.248,0.736269,0.840314,0,0.437152,0.717277,0,0.251217,0.591623,0,0.33402,0.657068,0,0.166932,0.643979,0,0.247608,0.743455,0,0,0,0,0,0,0
ship,False,0,000000,,,True,1,000010,Sn,,0.247,0.213,0.305,0.107,0.611,0.503,0.246767,0.840314,0,0.212761,0.717277,0,0.30514,0.591623,0,0.106737,0.657068,0,0.6106,0.643979,0,0.503147,0.743455,0,0,0,0,0,0,0
shoot,False,0,000000,,,True,1,000100,An,,0.662,0.479,0.489,0.616,0.072,0.531,0.66204,0.840314,0,0.478628,0.717277,0,0.489222,0.591623,0,0.615887,0.657068,0,0.071541,0.643979,0,0.530891,0.743455,0,0,0,0,0,0,0
shorten,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.151,0.194,0.809,0.239,0.567,0.362,0.150874,0.840314,0,0.193662,0.717277,0,0.808659,0.591623,1,0.239329,0.657068,0,0.56684,0.643979,0,0.361736,0.743455,0,0,0,1,0,0,0
shove,True,1,001000,Ap,,True,2,001100,Ap,An,0.296,0.496,0.969,0.8,0.283,0.346,0.296272,0.840314,0,0.496324,0.717277,0,0.969074,0.591623,1,0.800346,0.657068,1,0.283023,0.643979,0,0.346448,0.743455,0,0,0,1,0,0,0
shovel,True,2,001100,An,Ap,True,2,001100,An,Ap,0.098,0.338,0.991,0.997,0.16,0.201,0.098473,0.840314,0,0.337874,0.717277,0,0.991192,0.591623,1,0.997382,0.657068,1,0.160143,0.643979,0,0.201214,0.743455,0,0,0,1,1,0,0
shrink,True,1,000100,An,,True,3,001110,An,"Ap, Sn",0.131,0.302,0.766,0.892,0.831,0.473,0.130878,0.840314,0,0.30201,0.717277,0,0.766339,0.591623,1,0.891522,0.657068,1,0.831213,0.643979,1,0.472975,0.743455,0,0,0,0,1,0,0
shuffle,True,1,100000,Kn,,True,2,100010,Kn,Sn,0.842,0.159,0.417,0.487,0.716,0.545,0.842106,0.840314,1,0.158947,0.717277,0,0.417119,0.591623,0,0.486724,0.657068,0,0.715788,0.643979,1,0.544856,0.743455,0,1,0,0,0,0,0
shut,True,1,001000,Ap,,True,4,101101,Ap,"Kn, An, Ev",0.738,0.022,0.896,0.696,0.195,0.652,0.737928,0.840314,0,0.022234,0.717277,0,0.895859,0.591623,1,0.695939,0.657068,1,0.195458,0.643979,0,0.6515,0.743455,0,0,0,1,0,0,0
side,True,2,001100,Ap,An,True,3,101100,Kn,"Ap, An",0.814,0.536,0.799,0.774,0.014,0.356,0.813718,0.840314,0,0.535786,0.717277,0,0.799012,0.591623,1,0.773958,0.657068,1,0.01399,0.643979,0,0.355638,0.743455,0,0,0,1,1,0,0
sidestep,True,1,000100,An,,True,2,001100,An,Ap,0.092,0.307,0.728,0.866,0.071,0.444,0.09174,0.840314,0,0.307101,0.717277,0,0.72817,0.591623,1,0.866103,0.657068,1,0.071236,0.643979,0,0.444415,0.743455,0,0,0,0,1,0,0
sign,True,2,010100,An,Cm,True,3,110100,An,"Kn, Cm",0.726,0.917,0.36,0.923,0.467,0.273,0.725847,0.840314,0,0.917204,0.717277,1,0.359619,0.591623,0,0.923268,0.657068,1,0.466899,0.643979,0,0.272598,0.743455,0,0,1,0,1,0,0
signal,True,1,000100,An,,True,2,010100,An,Cm,0.512,0.675,0.232,0.917,0.44,0.057,0.512405,0.840314,0,0.674755,0.717277,0,0.231585,0.591623,0,0.916724,0.657068,1,0.439785,0.643979,0,0.05719,0.743455,0,0,0,0,1,0,0
signify,True,1,010000,Cm,,True,3,010110,Cm,"An, Sn",0.628,0.781,0.182,0.622,0.706,0.166,0.628116,0.840314,0,0.781218,0.717277,1,0.182015,0.591623,0,0.622174,0.657068,0,0.705544,0.643979,1,0.16639,0.743455,0,0,1,0,0,0,0
silt,True,1,000100,An,,True,1,000100,An,,0.202,0.132,0.382,0.723,0.13,0.561,0.202316,0.840314,0,0.131989,0.717277,0,0.382242,0.591623,0,0.722964,0.657068,1,0.129672,0.643979,0,0.561148,0.743455,0,0,0,0,1,0,0
sin,True,1,000001,Ev,,True,2,001001,Ev,Ap,0.704,0.135,0.705,0.287,0.003,0.887,0.704345,0.840314,0,0.135088,0.717277,0,0.704568,0.591623,1,0.286956,0.657068,0,0.003234,0.643979,0,0.886526,0.743455,1,0,0,0,0,0,1
sing,True,2,001010,Ap,Sn,True,3,101010,Ap,"Kn, Sn",0.717,0.01,0.9,0.015,0.843,0.178,0.717172,0.840314,0,0.010447,0.717277,0,0.900124,0.591623,1,0.014864,0.657068,0,0.842642,0.643979,1,0.178363,0.743455,0,0,0,1,0,1,0
sink,True,1,000100,An,,True,2,001100,An,Ap,0.32,0.099,0.62,0.953,0.038,0.036,0.319567,0.840314,0,0.098747,0.717277,0,0.619891,0.591623,1,0.952537,0.657068,1,0.038095,0.643979,0,0.036433,0.743455,0,0,0,0,1,0,0
siphon,True,2,001100,An,Ap,True,2,001100,An,Ap,0.311,0.103,0.905,0.96,0.003,0.096,0.311483,0.840314,0,0.103451,0.717277,0,0.905391,0.591623,1,0.959898,0.657068,1,0.003111,0.643979,0,0.096368,0.743455,0,0,0,1,1,0,0
sit,True,1,000001,Ev,,True,4,101101,Kn,"Ap, An, Ev",0.826,0.097,0.656,0.587,0.198,0.814,0.826468,0.840314,0,0.096746,0.717277,0,0.65596,0.591623,1,0.586595,0.657068,0,0.198311,0.643979,0,0.8136,0.743455,1,0,0,0,0,0,1
situate,True,1,010000,Cm,,True,3,010101,Cm,"An, Ev",0.604,0.81,0.387,0.598,0.405,0.728,0.604108,0.840314,0,0.809939,0.717277,1,0.386975,0.591623,0,0.598112,0.657068,0,0.405374,0.643979,0,0.72789,0.743455,0,0,1,0,0,0,0
skew,True,1,000100,An,,True,1,000100,An,,0.311,0.459,0.062,0.868,0.093,0.356,0.311094,0.840314,0,0.458811,0.717277,0,0.062041,0.591623,0,0.868354,0.657068,1,0.092755,0.643979,0,0.355723,0.743455,0,0,0,0,1,0,0
skip,True,1,100000,Kn,,True,2,101000,Kn,Ap,0.946,0.535,0.655,0.342,0.222,0.071,0.946299,0.840314,1,0.535482,0.717277,0,0.6548,0.591623,1,0.342162,0.657068,0,0.221908,0.643979,0,0.071427,0.743455,0,1,0,0,0,0,0
slap,True,1,000100,An,,True,1,000100,An,,0.371,0.426,0.352,0.969,0.128,0.599,0.371475,0.840314,0,0.425785,0.717277,0,0.351532,0.591623,0,0.969472,0.657068,1,0.127747,0.643979,0,0.599024,0.743455,0,0,0,0,1,0,0
slice,True,1,000100,An,,True,2,001100,An,Ap,0.527,0.415,0.595,0.979,0.047,0.404,0.527287,0.840314,0,0.415182,0.717277,0,0.594742,0.591623,1,0.979329,0.657068,1,0.046671,0.643979,0,0.403852,0.743455,0,0,0,0,1,0,0
slide,True,1,001000,Ap,,True,2,001100,Ap,An,0.321,0.308,0.977,0.656,0.054,0.021,0.320958,0.840314,0,0.307614,0.717277,0,0.976983,0.591623,1,0.655942,0.657068,0,0.054325,0.643979,0,0.021289,0.743455,0,0,0,1,0,0,0
slip,True,1,001000,Ap,,True,1,001000,Ap,,0.488,0.509,0.905,0.457,0.004,0.171,0.488244,0.840314,0,0.509134,0.717277,0,0.90522,0.591623,1,0.457412,0.657068,0,0.004092,0.643979,0,0.171067,0.743455,0,0,0,1,0,0,0
slither,True,1,000100,An,,True,2,001100,An,Ap,0.37,0.026,0.596,0.928,0.167,0.204,0.370384,0.840314,0,0.026179,0.717277,0,0.595912,0.591623,1,0.928407,0.657068,1,0.166966,0.643979,0,0.204463,0.743455,0,0,0,0,1,0,0
slosh,True,2,010100,An,Cm,True,2,010100,An,Cm,0.065,0.795,0.123,0.798,0.022,0.631,0.064962,0.840314,0,0.794517,0.717277,1,0.123408,0.591623,0,0.797864,0.657068,1,0.022158,0.643979,0,0.630767,0.743455,0,0,1,0,1,0,0
slow,True,3,001101,An,"Ap, Ev",True,3,001101,An,"Ap, Ev",0.685,0.185,0.607,0.796,0.226,0.747,0.685284,0.840314,0,0.184953,0.717277,0,0.606761,0.591623,1,0.795923,0.657068,1,0.225698,0.643979,0,0.746985,0.743455,1,0,0,1,1,0,1
smear,True,1,000100,An,,True,1,000100,An,,0.617,0.576,0.3,0.898,0.045,0.307,0.616968,0.840314,0,0.576224,0.717277,0,0.299971,0.591623,0,0.897802,0.657068,1,0.045335,0.643979,0,0.306731,0.743455,0,0,0,0,1,0,0
smile,True,1,000010,Sn,,True,1,000010,Sn,,0.599,0.23,0.068,0.378,0.868,0.006,0.599135,0.840314,0,0.229807,0.717277,0,0.068066,0.591623,0,0.377502,0.657068,0,0.867777,0.643979,1,0.006322,0.743455,0,0,0,0,0,1,0
smoke,True,1,001000,Ap,,True,3,001101,Ap,"An, Ev",0.411,0.143,0.961,0.736,0.381,0.724,0.411056,0.840314,0,0.14348,0.717277,0,0.960579,0.591623,1,0.736117,0.657068,1,0.381342,0.643979,0,0.723738,0.743455,0,0,0,1,0,0,0
smooth,True,1,000100,An,,True,1,000100,An,,0.256,0.238,0.371,0.735,0.155,0.11,0.256197,0.840314,0,0.237703,0.717277,0,0.370585,0.591623,0,0.73491,0.657068,1,0.155273,0.643979,0,0.110042,0.743455,0,0,0,0,1,0,0
smoothen,False,0,000000,,,False,0,000000,,,0.221,0.068,0.35,0.377,0.357,0.02,0.220765,0.840314,0,0.067561,0.717277,0,0.349593,0.591623,0,0.377301,0.657068,0,0.356668,0.643979,0,0.020136,0.743455,0,0,0,0,0,0,0
smudge,True,1,000100,An,,True,3,110100,An,"Kn, Cm",0.765,0.624,0.374,0.83,0.055,0.141,0.764589,0.840314,0,0.624077,0.717277,0,0.373807,0.591623,0,0.830189,0.657068,1,0.054855,0.643979,0,0.141011,0.743455,0,0,0,0,1,0,0
snap,True,1,000001,Ev,,True,2,000101,Ev,An,0.407,0.562,0.352,0.868,0.273,0.976,0.407183,0.840314,0,0.562462,0.717277,0,0.35187,0.591623,0,0.868476,0.657068,1,0.272553,0.643979,0,0.975804,0.743455,1,0,0,0,0,0,1
soak,True,1,001000,Ap,,True,2,001100,Ap,An,0.298,0.129,0.875,0.643,0.004,0.105,0.298464,0.840314,0,0.128731,0.717277,0,0.874691,0.591623,1,0.643333,0.657068,0,0.003949,0.643979,0,0.105026,0.743455,0,0,0,1,0,0,0
soar,True,1,001000,Ap,,True,1,001000,Ap,,0.276,0.416,0.595,0.228,0.016,0.405,0.275633,0.840314,0,0.415739,0.717277,0,0.595289,0.591623,1,0.228,0.657068,0,0.016084,0.643979,0,0.405088,0.743455,0,0,0,1,0,0,0
socialize,True,1,010000,Cm,,True,2,110000,Cm,Kn,0.825,0.904,0.349,0.046,0.38,0.028,0.825309,0.840314,0,0.903718,0.717277,1,0.348617,0.591623,0,0.046454,0.657068,0,0.380445,0.643979,0,0.028269,0.743455,0,0,1,0,0,0,0
soften,True,1,000010,Sn,,True,2,000110,Sn,An,0.204,0.108,0.053,0.632,0.667,0.31,0.204456,0.840314,0,0.108057,0.717277,0,0.053372,0.591623,0,0.63185,0.657068,0,0.666826,0.643979,1,0.309513,0.743455,0,0,0,0,0,1,0
solicit,False,0,000000,,,True,1,000100,An,,0.129,0.134,0.211,0.633,0.183,0.052,0.128978,0.840314,0,0.133786,0.717277,0,0.210795,0.591623,0,0.632637,0.657068,0,0.182979,0.643979,0,0.052089,0.743455,0,0,0,0,0,0,0
solidify,True,2,001100,An,Ap,True,2,001100,An,Ap,0.042,0.596,0.656,0.686,0.312,0.258,0.042281,0.840314,0,0.596247,0.717277,0,0.655546,0.591623,1,0.686045,0.657068,1,0.311964,0.643979,0,0.257818,0.743455,0,0,0,1,1,0,0
sound,False,0,000000,,,False,0,000000,,,0.103,0.467,0.15,0.285,0.533,0.613,0.103163,0.840314,0,0.467214,0.717277,0,0.150098,0.591623,0,0.285286,0.657068,0,0.53325,0.643979,0,0.61299,0.743455,0,0,0,0,0,0,0
sow,True,2,001100,An,Ap,True,2,001100,An,Ap,0.487,0.48,0.95,0.993,0.015,0.372,0.487169,0.840314,0,0.480166,0.717277,0,0.949773,0.591623,1,0.993228,0.657068,1,0.015265,0.643979,0,0.371999,0.743455,0,0,0,1,1,0,0
sparge,False,0,000000,,,True,1,000001,Ev,,0.297,0.161,0.269,0.185,0.092,0.668,0.296813,0.840314,0,0.160519,0.717277,0,0.269154,0.591623,0,0.184953,0.657068,0,0.092487,0.643979,0,0.667582,0.743455,0,0,0,0,0,0,0
spark,False,0,000000,,,True,1,000100,An,,0.582,0.478,0.287,0.565,0.228,0.136,0.582197,0.840314,0,0.478011,0.717277,0,0.286789,0.591623,0,0.564614,0.657068,0,0.227583,0.643979,0,0.136149,0.743455,0,0,0,0,0,0,0
spawn,False,0,000000,,,False,0,000000,,,0.634,0.436,0.1,0.507,0.426,0.181,0.633926,0.840314,0,0.435927,0.717277,0,0.099673,0.591623,0,0.506548,0.657068,0,0.425885,0.643979,0,0.180991,0.743455,0,0,0,0,0,0,0
speak,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.604,0.546,0.841,0.023,0.733,0.022,0.603557,0.840314,0,0.54637,0.717277,0,0.840902,0.591623,1,0.023091,0.657068,0,0.73272,0.643979,1,0.021917,0.743455,0,0,0,1,0,0,0
spearhead,True,1,000100,An,,True,1,000100,An,,0.255,0.009,0.145,0.915,0.14,0.293,0.255047,0.840314,0,0.009289,0.717277,0,0.145182,0.591623,0,0.915418,0.657068,1,0.139789,0.643979,0,0.293428,0.743455,0,0,0,0,1,0,0
specialize,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.171,0.482,0.878,0.479,0.588,0.173,0.170823,0.840314,0,0.482379,0.717277,0,0.878224,0.591623,1,0.47925,0.657068,0,0.587683,0.643979,0,0.173343,0.743455,0,0,0,1,0,0,0
spell,True,1,100000,Kn,,True,2,110000,Kn,Cm,0.88,0.624,0.164,0.408,0.054,0.477,0.879853,0.840314,1,0.623814,0.717277,0,0.163651,0.591623,0,0.408078,0.657068,0,0.054425,0.643979,0,0.477319,0.743455,0,1,0,0,0,0,0
spend,True,3,111000,Kn,"Cm, Ap",True,3,111000,Kn,"Cm, Ap",0.883,0.737,0.838,0.236,0.116,0.21,0.882846,0.840314,1,0.736617,0.717277,1,0.838005,0.591623,1,0.235531,0.657068,0,0.115677,0.643979,0,0.20952,0.743455,0,1,1,1,0,0,0
spin,True,1,000001,Ev,,True,3,001011,Ev,"Ap, Sn",0.654,0.548,0.596,0.185,0.568,0.814,0.654052,0.840314,0,0.548123,0.717277,0,0.596211,0.591623,1,0.184559,0.657068,0,0.568046,0.643979,0,0.813543,0.743455,1,0,0,0,0,0,1
splash,False,0,000000,,,False,0,000000,,,0.399,0.263,0.009,0.381,0.022,0.426,0.39885,0.840314,0,0.262762,0.717277,0,0.008763,0.591623,0,0.380704,0.657068,0,0.022154,0.643979,0,0.425511,0.743455,0,0,0,0,0,0,0
splice,False,0,000000,,,True,1,010000,Cm,,0.32,0.623,0.222,0.333,0.163,0.138,0.319765,0.840314,0,0.622772,0.717277,0,0.221572,0.591623,0,0.332512,0.657068,0,0.163186,0.643979,0,0.138272,0.743455,0,0,0,0,0,0,0
split,True,1,000100,An,,True,1,000100,An,,0.401,0.379,0.077,0.958,0.13,0.191,0.401193,0.840314,0,0.378696,0.717277,0,0.077056,0.591623,0,0.958413,0.657068,1,0.129575,0.643979,0,0.190666,0.743455,0,0,0,0,1,0,0
spoil,True,2,001100,Ap,An,True,2,001100,Ap,An,0.645,0.083,0.886,0.871,0.046,0.53,0.644742,0.840314,0,0.083318,0.717277,0,0.885533,0.591623,1,0.870656,0.657068,1,0.046188,0.643979,0,0.529842,0.743455,0,0,0,1,1,0,0
sponsor,True,1,010000,Cm,,True,2,010100,Cm,An,0.477,0.799,0.393,0.736,0.445,0.149,0.476525,0.840314,0,0.799258,0.717277,1,0.392809,0.591623,0,0.73608,0.657068,1,0.445159,0.643979,0,0.148854,0.743455,0,0,1,0,0,0,0
sporulate,True,2,010010,Cm,Sn,True,2,010010,Cm,Sn,0.26,0.724,0.39,0.29,0.705,0.063,0.26017,0.840314,0,0.72353,0.717277,1,0.389891,0.591623,0,0.289969,0.657068,0,0.705172,0.643979,1,0.062774,0.743455,0,0,1,0,0,1,0
spray,True,1,001000,Ap,,True,1,001000,Ap,,0.107,0.212,0.783,0.515,0.052,0.191,0.107092,0.840314,0,0.212446,0.717277,0,0.783253,0.591623,1,0.51527,0.657068,0,0.051669,0.643979,0,0.191099,0.743455,0,0,0,1,0,0,0
spread,True,1,001000,Ap,,True,1,001000,Ap,,0.218,0.066,0.617,0.547,0.058,0.47,0.21803,0.840314,0,0.066,0.717277,0,0.617154,0.591623,1,0.5469,0.657068,0,0.058309,0.643979,0,0.469508,0.743455,0,0,0,1,0,0,0
sprinkle,False,0,000000,,,True,1,001000,Ap,,0.256,0.577,0.533,0.524,0.268,0.012,0.256276,0.840314,0,0.576609,0.717277,0,0.532919,0.591623,0,0.524241,0.657068,0,0.267684,0.643979,0,0.012491,0.743455,0,0,0,0,0,0,0
sputter,False,0,000000,,,False,0,000000,,,0.188,0.425,0.305,0.094,0.463,0.079,0.188245,0.840314,0,0.424781,0.717277,0,0.30548,0.591623,0,0.094286,0.657068,0,0.463074,0.643979,0,0.079118,0.743455,0,0,0,0,0,0,0
squander,True,2,001100,Ap,An,True,3,001101,Ap,"An, Ev",0.34,0.498,0.914,0.911,0.003,0.649,0.339552,0.840314,0,0.497661,0.717277,0,0.914081,0.591623,1,0.911215,0.657068,1,0.002935,0.643979,0,0.649421,0.743455,0,0,0,1,1,0,0
squash,True,1,000100,An,,True,3,001110,An,"Ap, Sn",0.203,0.374,0.708,0.882,0.589,0.091,0.202546,0.840314,0,0.373519,0.717277,0,0.70806,0.591623,1,0.882041,0.657068,1,0.588972,0.643979,0,0.091382,0.743455,0,0,0,0,1,0,0
squeeze,True,3,010101,An,"Cm, Ev",True,4,011101,An,"Cm, Ap, Ev",0.531,0.729,0.532,0.943,0.227,0.91,0.530851,0.840314,0,0.72894,0.717277,1,0.531638,0.591623,0,0.943091,0.657068,1,0.226585,0.643979,0,0.910369,0.743455,1,0,1,0,1,0,1
squirt,True,1,000100,An,,True,2,010100,An,Cm,0.154,0.736,0.349,0.824,0.013,0.113,0.154076,0.840314,0,0.73593,0.717277,1,0.348536,0.591623,0,0.824009,0.657068,1,0.012679,0.643979,0,0.113377,0.743455,0,0,0,0,1,0,0
stabilize,True,1,000001,Ev,,True,3,000111,Ev,"An, Sn",0.135,0.024,0.151,0.627,0.724,0.819,0.134738,0.840314,0,0.024262,0.717277,0,0.150909,0.591623,0,0.626716,0.657068,0,0.724319,0.643979,1,0.81902,0.743455,1,0,0,0,0,0,1
stack,False,0,000000,,,False,0,000000,,,0.387,0.029,0.492,0.439,0.225,0.062,0.386686,0.840314,0,0.029066,0.717277,0,0.491846,0.591623,0,0.438851,0.657068,0,0.224691,0.643979,0,0.061733,0.743455,0,0,0,0,0,0,0
stagger,True,1,001000,Ap,,True,1,001000,Ap,,0.307,0.061,0.88,0.397,0.021,0.42,0.307487,0.840314,0,0.060887,0.717277,0,0.880467,0.591623,1,0.396672,0.657068,0,0.020994,0.643979,0,0.419517,0.743455,0,0,0,1,0,0,0
stagnate,True,1,001000,Ap,,True,3,001110,Ap,"An, Sn",0.357,0.024,0.801,0.657,0.548,0.167,0.356699,0.840314,0,0.023723,0.717277,0,0.800737,0.591623,1,0.65651,0.657068,0,0.548247,0.643979,0,0.167268,0.743455,0,0,0,1,0,0,0
stall,True,1,001000,Ap,,True,1,001000,Ap,,0.297,0.066,0.775,0.165,0.128,0.259,0.296939,0.840314,0,0.066337,0.717277,0,0.77485,0.591623,1,0.164872,0.657068,0,0.128476,0.643979,0,0.258726,0.743455,0,0,0,1,0,0,0
stamp,True,1,100000,Kn,,True,3,111000,Kn,"Cm, Ap",0.981,0.753,0.708,0.533,0.096,0.404,0.980535,0.840314,1,0.753131,0.717277,1,0.708494,0.591623,1,0.533469,0.657068,0,0.096107,0.643979,0,0.403916,0.743455,0,1,0,0,0,0,0
stand,True,1,100000,Kn,,True,4,110011,Kn,"Cm, Sn, Ev",0.912,0.726,0.201,0.481,0.834,0.808,0.911655,0.840314,1,0.726204,0.717277,1,0.200612,0.591623,0,0.480673,0.657068,0,0.833616,0.643979,1,0.807745,0.743455,1,1,0,0,0,0,0
standardize,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.009,0.16,0.737,0.429,0.993,0.405,0.008884,0.840314,0,0.159566,0.717277,0,0.736535,0.591623,1,0.428676,0.657068,0,0.992929,0.643979,1,0.404805,0.743455,0,0,0,0,0,1,0
start,False,0,000000,,,True,2,100010,Kn,Sn,0.741,0.499,0.39,0.475,0.634,0.282,0.741491,0.840314,0,0.498974,0.717277,0,0.389907,0.591623,0,0.474793,0.657068,0,0.633739,0.643979,0,0.281969,0.743455,0,0,0,0,0,0,0
starve,True,1,001000,Ap,,True,2,001100,Ap,An,0.614,0.082,0.983,0.651,0.084,0.547,0.613857,0.840314,0,0.081577,0.717277,0,0.982694,0.591623,1,0.651297,0.657068,0,0.083862,0.643979,0,0.547383,0.743455,0,0,0,1,0,0,0
stay,True,1,000001,Ev,,True,1,000001,Ev,,0.593,0.602,0.352,0.385,0.051,0.95,0.593091,0.840314,0,0.602428,0.717277,0,0.351842,0.591623,0,0.384516,0.657068,0,0.051347,0.643979,0,0.949853,0.743455,1,0,0,0,0,0,1
steal,True,3,101100,Kn,"Ap, An",True,4,111100,Kn,"Cm, Ap, An",0.981,0.705,0.951,0.706,0.144,0.106,0.981138,0.840314,1,0.705294,0.717277,0,0.951185,0.591623,1,0.705605,0.657068,1,0.144133,0.643979,0,0.105968,0.743455,0,1,0,1,1,0,0
steer,True,1,000100,An,,True,2,001100,An,Ap,0.321,0.577,0.613,0.965,0.352,0.382,0.320649,0.840314,0,0.57694,0.717277,0,0.612645,0.591623,1,0.964504,0.657068,1,0.351563,0.643979,0,0.381506,0.743455,0,0,0,0,1,0,0
stick,True,2,001100,An,Ap,True,2,001100,An,Ap,0.554,0.394,0.905,0.94,0.01,0.393,0.554047,0.840314,0,0.393935,0.717277,0,0.905233,0.591623,1,0.939673,0.657068,1,0.010212,0.643979,0,0.392777,0.743455,0,0,0,1,1,0,0
stiffen,True,1,000100,An,,True,1,000100,An,,0.13,0.142,0.173,0.779,0.462,0.298,0.130017,0.840314,0,0.142239,0.717277,0,0.173095,0.591623,0,0.779326,0.657068,1,0.462261,0.643979,0,0.298136,0.743455,0,0,0,0,1,0,0
stifle,True,1,001000,Ap,,True,1,001000,Ap,,0.144,0.024,0.987,0.53,0.269,0.189,0.144108,0.840314,0,0.024417,0.717277,0,0.987268,0.591623,1,0.529861,0.657068,0,0.269222,0.643979,0,0.189427,0.743455,0,0,0,1,0,0,0
stimulate,False,0,000000,,,False,0,000000,,,0.512,0.026,0.36,0.48,0.532,0.051,0.511978,0.840314,0,0.026166,0.717277,0,0.359784,0.591623,0,0.479818,0.657068,0,0.531688,0.643979,0,0.050805,0.743455,0,0,0,0,0,0,0
stipulate,False,0,000000,,,False,0,000000,,,0.136,0.259,0.223,0.43,0.244,0.383,0.135976,0.840314,0,0.259439,0.717277,0,0.223261,0.591623,0,0.429906,0.657068,0,0.243502,0.643979,0,0.383225,0.743455,0,0,0,0,0,0,0
stir,True,1,000100,An,,True,2,000110,An,Sn,0.663,0.516,0.137,0.997,0.723,0.574,0.663198,0.840314,0,0.515805,0.717277,0,0.137499,0.591623,0,0.997382,0.657068,1,0.723102,0.643979,1,0.574143,0.743455,0,0,0,0,1,0,0
stitch,True,2,101000,Ap,Kn,True,2,101000,Ap,Kn,0.936,0.028,0.978,0.493,0.164,0.07,0.935947,0.840314,1,0.028393,0.717277,0,0.977804,0.591623,1,0.492646,0.657068,0,0.16409,0.643979,0,0.070267,0.743455,0,1,0,1,0,0,0
stockpile,True,1,000100,An,,True,2,001100,An,Ap,0.321,0.02,0.874,0.96,0.356,0.592,0.320946,0.840314,0,0.019731,0.717277,0,0.874062,0.591623,1,0.959851,0.657068,1,0.356469,0.643979,0,0.592126,0.743455,0,0,0,0,1,0,0
stomp,True,1,001000,Ap,,True,2,001100,Ap,An,0.185,0.315,0.915,0.585,0.01,0.385,0.18454,0.840314,0,0.315294,0.717277,0,0.915257,0.591623,1,0.585094,0.657068,0,0.009603,0.643979,0,0.385003,0.743455,0,0,0,1,0,0,0
stoop,True,1,001000,Ap,,True,2,001100,Ap,An,0.308,0.113,0.89,0.737,0.015,0.068,0.308482,0.840314,0,0.112627,0.717277,0,0.89013,0.591623,1,0.736722,0.657068,1,0.014929,0.643979,0,0.067915,0.743455,0,0,0,1,0,0,0
stop,True,1,000100,An,,True,3,101100,An,"Kn, Ap",0.736,0.28,0.506,0.811,0.128,0.485,0.735751,0.840314,0,0.279831,0.717277,0,0.506173,0.591623,0,0.810648,0.657068,1,0.12777,0.643979,0,0.484508,0.743455,0,0,0,0,1,0,0
store,True,1,001000,Ap,,True,1,001000,Ap,,0.686,0.571,0.978,0.507,0.307,0.103,0.686243,0.840314,0,0.570795,0.717277,0,0.978191,0.591623,1,0.507352,0.657068,0,0.30673,0.643979,0,0.102933,0.743455,0,0,0,1,0,0,0
straddle,True,1,000100,An,,True,2,001100,An,Ap,0.642,0.105,0.657,0.8,0.183,0.071,0.642145,0.840314,0,0.104893,0.717277,0,0.656696,0.591623,1,0.800445,0.657068,1,0.183146,0.643979,0,0.071434,0.743455,0,0,0,0,1,0,0
